,pubmed_id,value,class,id_ontology
4047,3615198,Classical Phenylketonuria,SpecificDisease,D010661
4048,3615198,PKU,SpecificDisease,D010661
4049,3615198,autosomal recessive human genetic disorder,DiseaseClass,D030342
4050,3615198,deficiency of hepatic phenylalanine hydroxylase,SpecificDisease,OMIM:261600
4051,3615198,PKU,Modifier,D010661
4055,10521293,Wolfram syndrome,Modifier,OMIM:222300
4056,10521293,Wolfram syndrome,SpecificDisease,OMIM:222300
4057,10521293,autosomal recessive neurodegenerative disorder,DiseaseClass,D020271
4058,10521293,juvenile-onset diabetes mellitus,SpecificDisease,D003922
4059,10521293,optic atrophy,SpecificDisease,D009896
4060,10521293,Wolfram syndrome,SpecificDisease,OMIM:222300
4061,10521293,Wolfram syndrome,SpecificDisease,OMIM:222300
4062,10521293,Wolfram syndrome,Modifier,OMIM:222300
4063,10521293,psychiatric disorders,DiseaseClass,D001523
4064,10521293,diabetes mellitus,SpecificDisease,D003920
4068,10528860,Maternal uniparental disomy for chromosome 14,SpecificDisease,D024182
4069,10528860,maternal uniparental disomy for chromosome 14,SpecificDisease,D024182
4070,10528860,UPD,SpecificDisease,D024182
4071,10528860,Prader-Willi syndrome,SpecificDisease,D011218
4072,10528860,PWS,SpecificDisease,D011218
4073,10528860,short stature,DiseaseClass,D006130
4074,10528860,obesity,SpecificDisease,D009765
4075,10528860,developmental delay,DiseaseClass,D002658
4076,10528860,cryptorchidism,SpecificDisease,D003456
4077,10528860,dysmorphic features,DiseaseClass,D000013
4078,10528860,intrauterine growth retardation,DiseaseClass,D005317
4079,10528860,hypotonia,DiseaseClass,D009123
4080,10528860,obese,Modifier,D009765
4081,10528860,middle ear infections,SpecificDisease,D010033
4082,10528860,Prader-Willi syndrome,SpecificDisease,D011218
4083,10528860,PWS,Modifier,D011218
4084,10528860,UPD,SpecificDisease,D024182
4085,10528860,maternal heterodisomy,DiseaseClass,D024182
4086,10528860,UPD,SpecificDisease,D024182
4087,10528860,UPD,SpecificDisease,D024182
4088,10528860,PWS,Modifier,D011218
4092,7611277,breast/ovarian cancer,Modifier,D061325
4093,7611277,male breast cancer,SpecificDisease,D018567
4094,7611277,familial breast cancer,SpecificDisease,D001943
4096,7611277,cancer,Modifier,D009369
4099,7611277,intra-abdominal carcinomatosis,DiseaseClass,D000008+D002277
4101,7611277,male breast cancer,SpecificDisease,D018567
4105,2729274,Color vision defects,DiseaseClass,D003117
4106,2729274,adrenomyeloneuropathy,SpecificDisease,D000326
4107,2729274,abnormal color vision,DiseaseClass,D003117
4108,2729274,adrenomyeloneuropathy,SpecificDisease,D000326
4109,2729274,AMN,SpecificDisease,D000326
4110,2729274,AMN,Modifier,D000326
4111,2729274,AMN,Modifier,D000326
4112,2729274,abnormal color vision,DiseaseClass,D003117
4113,2729274,AMN,SpecificDisease,D000326
4114,2729274,adrenoleukodystrophy,DiseaseClass,D000326
4115,2729274,contiguous gene defects,DiseaseClass,D025063
4121,3169738,DMD,SpecificDisease,D020388
4122,3169738,BMD,SpecificDisease,C537666
4123,3169738,DMD,Modifier,D020388
4124,3169738,DMD,SpecificDisease,D020388
4125,3169738,DMD,SpecificDisease,D020388
4126,3169738,BMD,SpecificDisease,C537666
4127,3169738,BMD,Modifier,C537666
4128,3169738,DMD,SpecificDisease,D020388
4132,7951327,Wilson disease,Modifier,D006527
4133,7951327,Wilson disease,SpecificDisease,D006527
4134,7951327,Wilson disease,Modifier,D006527
4135,7951327,Wilson disease,SpecificDisease,D006527
4136,7951327,Wilson disease,SpecificDisease,D006527
4140,8440142,Norrie disease,Modifier,C537849
4141,8440142,Norrie disease,Modifier,C537849
4142,8440142,Norrie disease,Modifier,C537849
4146,1731805,normotriglyceridemic abetalipoproteinemia,SpecificDisease,D000012
4147,1731805,Normotriglyceridemic abetalipoproteinemia,SpecificDisease,D000012
4148,1731805,familial disorder,DiseaseClass,D009358
4149,1731805,deficiency of apoB-100,SpecificDisease,OMIM:200100
4150,1731805,genetic abnormalities,DiseaseClass,D030342
4155,10788334,cancer,DiseaseClass,D009369
4157,10788334,cancer,DiseaseClass,D009369
4159,10788334,ovarian cancers,SpecificDisease,D010051
4160,10788334,breast cancers,SpecificDisease,D001943
4161,10788334,BRCA1 abnormalities,DiseaseClass,OMIM:604370
4162,10788334,ovarian cancer,SpecificDisease,D010051
4164,10788334,breast cancer,SpecificDisease,D001943
4165,10788334,breast-ovarian cancer syndrome,SpecificDisease,D061325
4166,10788334,BRCA1 abnormalities,DiseaseClass,OMIM:604370
4170,7762560,myotonic dystrophy,Modifier,D009223
4171,7762560,myotonic dystrophy,Modifier,D009223
4172,7762560,myotonic dystrophy,SpecificDisease,D009223
4173,7762560,DM,SpecificDisease,D009223
4174,7762560,DM,Modifier,D009223
4175,7762560,DM,SpecificDisease,D009223
4179,7573040,spinocerebellar ataxia 3/Machado-Joseph disease,Modifier,D017827
4180,7573040,spinocerebellar ataxia 3,Modifier,D017827
4181,7573040,SCA3,SpecificDisease,D017827
4182,7573040,type I autosomal dominant cerebellar ataxia,SpecificDisease,OMIM:109150
4183,7573040,ADCA type I,SpecificDisease,OMIM:109150
4184,7573040,neurodegenerative disorders,DiseaseClass,D019636
4185,7573040,ADCA type I,Modifier,OMIM:109150
4186,7573040,SCA3,SpecificDisease,D017827
4187,7573040,Machado-Joseph disease,SpecificDisease,D017827
4188,7573040,MJD,SpecificDisease,D017827
4189,7573040,ADCA type I,Modifier,OMIM:109150
4190,7573040,dentatorubropallidoluysian atrophy,SpecificDisease,OMIM:125370
4191,7573040,MJD,SpecificDisease,D017827
4195,2309698,adrenoleukodystrophy,SpecificDisease,D000326
4196,2309698,X-linked adrenoleukodystrophy,SpecificDisease,D000326
4197,2309698,ALD,SpecificDisease,D000326
4198,2309698,ALD,Modifier,D000326
4199,2309698,ALD,Modifier,D000326
4200,2309698,Abnormal color vision,DiseaseClass,D003117
4201,2309698,adrenomyeloneuropathy,SpecificDisease,D000326
4202,2309698,AMN,SpecificDisease,D000326
4203,2309698,ALD,SpecificDisease,D000326
4204,2309698,ALD,Modifier,D000326
4205,2309698,ALD,SpecificDisease,D000326
4206,2309698,abnormal color vision,SpecificDisease,D003117
4207,2309698,ALD,Modifier,D000326
4208,2309698,phenotypic color vision defects,SpecificDisease,D003117
4209,2309698,ALD,Modifier,D000326
4210,2309698,ALD,Modifier,D000326
4211,2309698,AMN,SpecificDisease,D000326
4212,2309698,ALD,Modifier,D000326
4213,2309698,AMN,Modifier,D000326
4214,2309698,color vision anomalies,DiseaseClass,D003117
4215,2309698,color vision anomalies,DiseaseClass,D003117
4216,2309698,AMN,SpecificDisease,D000326
4220,10662807,Haim-Munk syndrome,SpecificDisease,C537627
4221,10662807,Papillon-Lefevre syndrome,SpecificDisease,D010214
4222,10662807,palmoplantar keratoderma (PPK) conditions,DiseaseClass,D007645
4223,10662807,Papillon-Lefevre syndrome,SpecificDisease,D010214
4224,10662807,PLS,SpecificDisease,D010214
4225,10662807,Haim-Munk syndrome,SpecificDisease,C537627
4226,10662807,HMS,SpecificDisease,C537627
4227,10662807,PLS,SpecificDisease,D010214
4228,10662807,HMS,SpecificDisease,C537627
4229,10662807,PPK,DiseaseClass,D007645
4230,10662807,periodontitis,SpecificDisease,D010518
4231,10662807,HMS,SpecificDisease,C537627
4232,10662807,arachnodactyly,SpecificDisease,D054119
4233,10662807,acro-osteolysis,SpecificDisease,D030981
4234,10662807,atrophic changes of the nails,SpecificDisease,D009260
4235,10662807,radiographic deformity of the fingers,SpecificDisease,D006226
4236,10662807,PLS,Modifier,D010214
4237,10662807,HMS,SpecificDisease,C537627
4238,10662807,PLS,SpecificDisease,D010214
4239,10662807,HMS,SpecificDisease,C537627
4240,10662807,genetic defect,DiseaseClass,D030342
4241,10662807,PLS,SpecificDisease,D010214
4242,10662807,HMS,SpecificDisease,C537627
4243,10662807,PLS,Modifier,D010214
4244,10662807,HMS,Modifier,C537627
4245,10662807,HMS,SpecificDisease,C537627
4246,10662807,HMS,SpecificDisease,C537627
4247,10662807,PLS,SpecificDisease,D010214
4248,10662807,PLS,SpecificDisease,D010214
4249,10662807,HMS,SpecificDisease,C537627
4253,10377440,deficiency of glycosyl phosphatidylinositol (GPI) -anchored proteins,DiseaseClass,C537277
4254,10377440,paroxysmal nocturnal hemoglobinuria,SpecificDisease,D006457
4255,10377440,GPI-anchor deficiency,SpecificDisease,C537277
4256,10377440,embryonic lethality,SpecificDisease,D020964
4257,10377440,paroxysmal nocturnal hemoglobinuria,SpecificDisease,D006457
4261,1301161,Norrie disease,Modifier,C537849
4262,1301161,Norrie disease,SpecificDisease,C537849
4263,1301161,X-linked recessive disorder,DiseaseClass,D040181
4264,1301161,congenital blindness,SpecificDisease,D057130
4265,1301161,sensory neural deafness,SpecificDisease,D006319
4266,1301161,mental retardation,DiseaseClass,D008607
4267,1301161,Norrie disease,Modifier,C537849
4268,1301161,Norrie disease,SpecificDisease,C537849
4272,2393028,Glucose-6-phosphate dehydrogenase (G6PD; E. C. 1. 1. 1. 49) deficiency,SpecificDisease,D005955
4273,2393028,enzymopathy,DiseaseClass,D008661
4274,2393028,G6PD deficiency,SpecificDisease,D005955
4278,1303277,Prader-Willi syndrome,Modifier,D011218
4279,1303277,Prader-Willi syndrome,SpecificDisease,D011218
4280,1303277,PWS,SpecificDisease,D011218
4281,1303277,maternal disomy for chromosome 15,SpecificDisease,C538037
4282,1303277,PWS,Modifier,D011218
4283,1303277,PWS,SpecificDisease,D011218
4284,1303277,PWS,Modifier,D011218
4288,10064668,cancer,DiseaseClass,D009369
4289,10064668,cartilage-hair hypoplasia,SpecificDisease,C535916
4290,10064668,cancer,DiseaseClass,D009369
4291,10064668,cartilage-hair hypoplasia,SpecificDisease,C535916
4292,10064668,CHH,SpecificDisease,C535916
4293,10064668,CHH,SpecificDisease,C535916
4294,10064668,CHH,SpecificDisease,C535916
4295,10064668,cancer,Modifier,D009369
4296,10064668,cancer,DiseaseClass,D009369
4297,10064668,CHH,SpecificDisease,C535916
4298,10064668,non-Hodgkins lymphoma,SpecificDisease,D008228
4299,10064668,basal cell carcinoma,SpecificDisease,D002280
4300,10064668,cancer,Modifier,D009369
4301,10064668,cancer,Modifier,D009369
4302,10064668,cancer,DiseaseClass,D009369
4303,10064668,non-Hodgkins lymphoma,SpecificDisease,D008228
4304,10064668,CHH,SpecificDisease,C535916
4308,6540752,G6PD deficiency,SpecificDisease,D005955
4312,1349199,DiGeorge syndrome,SpecificDisease,D004062
4313,1349199,DiGeorge syndrome,SpecificDisease,D004062
4314,1349199,DGS,SpecificDisease,D004062
4316,1349199,conotruncal cardiac malformations,SpecificDisease,C535464
4317,1349199,DGS,Modifier,D004062
4318,1349199,DGS,SpecificDisease,D004062
4319,1349199,DGS,Modifier,D004062
4320,1349199,DGS,Modifier,D004062
4321,1349199,DGS,SpecificDisease,D004062
4322,1349199,DGS,Modifier,D004062
4323,1349199,DGS,SpecificDisease,D004062
4327,1301146,fragile X,SpecificDisease,D005600
4328,1301146,mental retardation,DiseaseClass,D008607
4329,1301146,fragile X syndrome,SpecificDisease,D005600
4330,1301146,fragile X syndrome,SpecificDisease,D005600
4335,7939630,familial tumors,DiseaseClass,D009386
4338,7939630,tumor,Modifier,D009369
4339,7939630,sporadic breast and ovarian cancers,SpecificDisease,D001943|D010051
4340,7939630,tumors,DiseaseClass,D009369
4342,7939630,ovarian carcinomas,SpecificDisease,D010051
4343,7939630,cancers,DiseaseClass,D009369
4348,8307570,tumor,Modifier,D009369
4349,8307570,Ewing sarcoma,SpecificDisease,D012512
4350,8307570,neuroectodermal tumors,SpecificDisease,D017599
4351,8307570,Ewing tumors,DiseaseClass,D012512
4355,8364574,aniridia,SpecificDisease,D015783
4356,8364574,Aniridia,SpecificDisease,D015783
4357,8364574,congenital malformation of the eye,DiseaseClass,D005124
4358,8364574,iris hypoplasia,SpecificDisease,D007499
4359,8364574,blindness,SpecificDisease,D001766
4360,8364574,aniridia,Modifier,D015783
4361,8364574,aniridia,Modifier,D015783
4362,8364574,aniridia,SpecificDisease,D015783
4363,8364574,aniridia,Modifier,D015783
4364,8364574,aniridia,Modifier,D015783
4365,8364574,aniridia,SpecificDisease,D015783
4369,8111379,aniridia,SpecificDisease,D015783
4370,8111379,aniridia,Modifier,D015783
4371,8111379,aniridia,SpecificDisease,D015783
4375,10735274,Friedreich ataxia,SpecificDisease,D005621
4376,10735274,Friedreich ataxia,SpecificDisease,D005621
4377,10735274,FRDA,SpecificDisease,D005621
4378,10735274,autosomal recessive ataxia,DiseaseClass,OMIM:610743
4379,10735274,FRDA,SpecificDisease,D005621
4380,10735274,FRDA,Modifier,D005621
4381,10735274,FRDA,SpecificDisease,D005621
4382,10735274,FRDA,SpecificDisease,D005621
4383,10735274,FRDA,SpecificDisease,D005621
4384,10735274,FRDA,Modifier,D005621
4385,10735274,FRDA,SpecificDisease,D005621
4390,10767326,Anterior segment developmental disorders,DiseaseClass,C537775
4391,10767326,Axenfeld-Rieger anomaly,SpecificDisease,C535679
4392,10767326,ARA,SpecificDisease,C535679
4393,10767326,glaucoma,SpecificDisease,D005901
4394,10767326,glaucoma,Modifier,D005901
4395,10767326,anterior segment defects,DiseaseClass,C537775
4396,10767326,glaucoma,SpecificDisease,D005901
4397,10767326,anterior segment abnormalities,DiseaseClass,C537775
4398,10767326,iris hypoplasia,SpecificDisease,D007499
4399,10767326,ARA,Modifier,C535679
4400,10767326,glaucoma,SpecificDisease,D005901
4404,10446987,dermatofibrosarcoma protuberans,Modifier,C538219
4405,10446987,Dermatofibrosarcoma protuberans,SpecificDisease,C538219
4406,10446987,DFSP,SpecificDisease,C538219
4407,10446987,tumors,DiseaseClass,D009369
4408,10446987,tumor,Modifier,D009369
4409,10446987,DFSP,SpecificDisease,C538219
4410,10446987,tumor,Modifier,D009369
4411,10446987,DFSP,SpecificDisease,C538219
4412,10446987,giant cell fibroblastoma,SpecificDisease,C538219
4416,2006152,phenylketonuria,Modifier,D010661
4417,2006152,phenylketonuria,SpecificDisease,D010661
4418,2006152,PKU,SpecificDisease,D010661
4419,2006152,PKU,Modifier,D010661
4420,2006152,PKU,Modifier,D010661
4421,2006152,PKU,Modifier,D010661
4425,10528243,familial Mediterranean fever,SpecificDisease,D010505
4426,10528243,FMF,SpecificDisease,D010505
4427,10528243,familial Mediterranean fever,SpecificDisease,D010505
4428,10528243,FMF,SpecificDisease,D010505
4429,10528243,FMF,Modifier,D010505
4430,10528243,FMF,Modifier,D010505
4431,10528243,FMF,Modifier,D010505
4432,10528243,FMF,Modifier,D010505
4433,10528243,FMF,Modifier,D010505
4434,10528243,FMF,SpecificDisease,D010505
4435,10528243,FMF,SpecificDisease,D010505
4436,10528243,amyloidosis,SpecificDisease,D000686
4437,10528243,chronic arthritis,SpecificDisease,D001168
4438,10528243,myalgia,SpecificDisease,D059352
4439,10528243,FMF,Modifier,D010505
4440,10528243,FMF,SpecificDisease,D010505
4444,8195156,hereditary glucose/galactose malabsorption,SpecificDisease,OMIM:606824
4445,8195156,diarrhea,SpecificDisease,D003967
4446,8195156,diarrhea,SpecificDisease,D003967
4447,8195156,glucose/galactose malabsorption,SpecificDisease,OMIM:606824
4448,8195156,glucose/galactose malabsorption,Modifier,OMIM:606824
4452,10766245,rare diseases,DiseaseClass,D035583
4453,10766245,ataxia-telangiectasia,SpecificDisease,D001260
4454,10766245,AT,SpecificDisease,D001260
4455,10766245,Nijmegen breakage syndrome,SpecificDisease,D049932
4456,10766245,NBS,SpecificDisease,D049932
4457,10766245,phenotypic abnormalities,DiseaseClass,D004194
4458,10766245,chromosomal instability,DiseaseClass,D043171
4459,10766245,AT,SpecificDisease,D001260
4460,10766245,NBS,SpecificDisease,D049932
4461,10766245,NBS,Modifier,D049932
4462,10766245,NBS,Modifier,D049932
4466,1671881,phenylketonuria,SpecificDisease,D010661
4467,1671881,Classical phenylketonuria,SpecificDisease,D010661
4468,1671881,autosomal recessive disease,DiseaseClass,D030342
4469,1671881,deficiency of hepatic phenylalanine hydroxylase,SpecificDisease,OMIM:261600
4470,1671881,PKU,SpecificDisease,D010661
4471,1671881,PAH deficiencies,SpecificDisease,OMIM:261600
4475,10839544,ataxia-telangiectasia,Modifier,D001260
4476,10839544,Nijmegen breakage syndrome,Modifier,D049932
4477,10839544,Ataxia-telangiectasia,SpecificDisease,D001260
4478,10839544,A-T,SpecificDisease,D001260
4479,10839544,Nijmegen breakage syndrome,SpecificDisease,D049932
4480,10839544,NBS,SpecificDisease,D049932
4481,10839544,recessive genetic disorders,DiseaseClass,D030342
4482,10839544,cancer,DiseaseClass,D009369
4483,10839544,A-T,SpecificDisease,D001260
4484,10839544,Nijmegen breakage syndrome,SpecificDisease,D049932
4485,10839544,hypersensitivity to ionizing radiation,DiseaseClass,D004194
4486,10839544,genetic diseases,DiseaseClass,D030342
4490,8499920,myotonic dystrophy,Modifier,D009223
4491,8499920,DM,Modifier,D009223
4492,8499920,myotonic dystrophy,SpecificDisease,D009223
4493,8499920,DM,SpecificDisease,D009223
4494,8499920,DM,Modifier,D009223
4495,8499920,DM,Modifier,D009223
4496,8499920,DM,Modifier,D009223
4497,8499920,DM,Modifier,D009223
4498,8499920,myotonic dystrophy,SpecificDisease,D009223
4502,10712201,Prader-Willi syndrome,Modifier,D011218
4503,10712201,Angelman syndrome,Modifier,D017204
4504,10712201,Prader-Willi syndrome,SpecificDisease,D011218
4505,10712201,PWS,SpecificDisease,D011218
4506,10712201,Angelman syndrome,SpecificDisease,D017204
4507,10712201,AS,SpecificDisease,D017204
4508,10712201,PWS,SpecificDisease,D011218
4509,10712201,PWS,SpecificDisease,D011218
4510,10712201,PWS,Modifier,D011218
4514,10441573,breast cancer,SpecificDisease,D001943
4515,10441573,ovarian cancer,SpecificDisease,D010051
4517,10441573,ovarian cancers,SpecificDisease,D010051
4518,10441573,cancer,Modifier,D009369
4521,10441573,ovarian cancers,SpecificDisease,D010051
4522,10441573,breast cancers,SpecificDisease,D001943
4523,10441573,breast cancer,SpecificDisease,D001943
4524,10441573,ovarian cancer,SpecificDisease,D010051
4528,7535801,subtotal complement C6 deficiency,SpecificDisease,OMIM:612446
4529,7535801,subtotal complement C6 deficiency,SpecificDisease,OMIM:612446
4534,10408776,VHL,Modifier,D006623
4535,10408776,sporadic renal cell carcinoma,SpecificDisease,D002292
4536,10408776,VHL,Modifier,D006623
4537,10408776,RCC,SpecificDisease,D002292
4538,10408776,von Hippel-Lindau,Modifier,D006623
4539,10408776,VHL,Modifier,D006623
4540,10408776,renal cell carcinomas,SpecificDisease,D002292
4541,10408776,VHL tumor,Modifier,D006623
4542,10408776,VHL,Modifier,D006623
4543,10408776,nonpapillary renal cell carcinoma,Modifier,D002292
4544,10408776,RCC,Modifier,D002292
4545,10408776,VHL,Modifier,D006623
4546,10408776,VHL,Modifier,D006623
